"idviv","idhogar","idindivsp","isla","isla3","c_nuts4","urb_rur","tper","tama_hogar","num_adultos","tipo_hogar","ing_hog","edif","nhabit","superf","problem_luz","problem_got","problem_humed","problem_suc","problem_olor","problem_ruina","problem_def","tenencia","gasto_tenencia","tv","tva","tvb","tvc","tvd","tve","tlf_fijo","ordenador","ordenador_no","nordenador_a","nordenador_b","nordenador_c","internet","internet_noa","internet_nob","internet_noc","internet_nod","internet_noe","internet_nof","econo_sub1","econo_sub2","econo_sub3a","econo_sub3b","econo_sub3c","econo_sub3d","econo_sub3e","econo_sub3f","econo_sub3g","econo_sub3h","econo_sub3i","econo_sub3j","econo1a","econo1b","econo1c","econo1d","econo2a","econo2b","econo2c","econo2d","econo3","econo3a","econo4","econo4a","sexosp","edadsp","ecivilsp","naciodsp","extranjsp","lnacsp","cod_lnacsp","resIBsp","estudiossp","actividadsp","ingresos_1asp","ingresos_1bsp","ingresos_1csp","ingresos_1dsp","ingresos_1esp","ingresos_1fsp","ingresos_2asp","ingresos_2bsp","ingresos_2csp","ingresos_2dsp","ingresos_2esp","ingresos_2fsp","factor_h"
"107_05816","107058161","10705816101","1","1","040707","2",1,"1",1,"01","03","3",3,120,"6","6","6","6","6","6","6","2","-1","1","1","1","6","6","6","1","1","-1","2","0","0","1","-1","-1","-1","-1","-1","-1","5",600,"6","6","6","6","6","6","6","6","1","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",63,"4","1","-1","1","-1","-1","07","1","1","6","6","6","6","6","3","-1","-1","-1","-1","-1",336.11398449
"107_05825","107058251","10705825101","1","1","040707","2",2,"2",2,"06","04","3",5,139,"1","6","1","6","6","6","6","1","04","1","1","1","6","1","6","1","1","-1","1","1","0","1","-1","-1","-1","-1","-1","-1","5",2000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",60,"2","1","-1","2","13","31","08","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",326.52839948
"107_05826","107058261","10705826101","1","1","040707","2",4,"4",2,"04","06","3",5,135,"6","6","6","6","6","6","6","2","-1","1","1","1","6","1","6","1","1","-1","0","5","5","1","-1","-1","-1","-1","-1","-1","4",600,"6","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","1","1","1",45,"2","1","-1","2","13","16","07","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",53.49351145
"107_05828","107058281","10705828101","1","1","040707","2",1,"1",1,"01","02","3",3,75,"6","6","6","1","6","6","6","2","-1","1","1","6","6","6","6","6","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","3",1000,"6","6","6","6","6","1","1","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",54,"5","1","-1","2","12","31","07","1","1","6","6","6","6","6","3","-1","-1","-1","-1","-1",604.207204
"107_05829","107058291","10705829101","1","1","040707","2",3,"3",2,"03","06","3",4,75,"6","6","6","6","6","6","6","2","-1","1","1","1","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","5",1000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",45,"2","1","-1","1","-1","-1","06","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",174.46824856
"107_05832","1070583211","107058321101","1","1","040707","2",1,"1",1,"01","03","3",6,105,"6","6","1","6","6","6","6","1","03","1","1","1","6","6","6","1","1","-1","1","2","0","1","-1","-1","-1","-1","-1","-1","1",1500,"6","6","6","6","6","6","6","1","6","1","1","6","6","6","3","-1","-1","-1","6","-1","6","-1","2",59,"5","1","-1","1","-1","-1","08","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",290.86042618
"107_05833","107058331","10705833101","1","1","040707","2",1,"1",1,"01","05","3",4,75,"6","6","6","1","1","6","6","1","03","1","1","1","1","6","6","1","1","-1","2","1","0","1","-1","-1","-1","-1","-1","-1","3",2000,"6","6","6","6","6","6","6","6","1","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",35,"1","1","-1","1","-1","-1","04","1","6","1","6","6","6","6","-1","4","-1","-1","-1","-1",477.3063643
"107_05836","107058361","10705836101","1","1","040707","2",1,"1",1,"01","03","3",4,90,"6","1","1","1","1","6","6","1","03","1","1","6","6","6","6","6","1","-1","0","1","0","6","1","1","6","6","6","6","1",2000,"1","6","6","1","6","1","1","1","1","1","6","6","6","6","-1","-1","-1","-1","6","-1","1","1","1",38,"1","3","126","3","126","8","05","2","6","6","6","6","1","6","-1","-1","-1","-1","4","-1",760.80678297
"107_05839","107058391","10705839101","1","1","040707","2",1,"1",1,"01","04","3",8,190,"6","6","1","6","6","6","6","1","03","1","1","1","6","6","6","1","1","-1","1","2","0","1","-1","-1","-1","-1","-1","-1","1",2000,"6","6","6","6","6","6","6","1","6","1","1","6","6","6","3","-1","-1","-1","6","-1","6","-1","2",62,"5","1","-1","2","7","40","08","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",336.11398449
"107_05902","107059021","10705902101","1","1","040707","2",1,"1",1,"01","02","3",2,40,"6","6","6","1","6","6","6","3","03","1","1","6","6","6","6","6","6","1","-1","-1","-1","6","6","6","1","6","6","6","1",1500,"1","6","6","6","6","1","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","1","2","1",47,"4","1","-1","2","15","9","05","2","6","6","6","6","1","6","-1","-1","-1","-1","2","-1",534.90389616
"107_05903","107059031","10705903101","1","1","040707","2",2,"2",2,"09","03","3",4,107,"6","6","1","6","6","6","6","3","04","1","1","6","6","6","6","6","1","-1","1","0","0","6","6","1","6","1","6","6","1",1500,"1","6","6","6","6","1","6","1","1","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",40,"1","3","351","3","351","12","02","2","6","6","1","6","6","6","-1","-1","-8","-1","-1","-1",1144.5408867
"107_05904","107059041","10705904101","1","1","040707","2",3,"3",2,"03","04","3",5,110,"6","6","6","1","6","6","6","1","03","1","1","6","6","6","6","6","6","1","-1","-1","-1","6","1","6","6","6","6","6","5",1500,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",33,"2","1","-1","1","-1","-1","08","3","6","6","6","6","6","6","-1","-1","-1","-1","-1","-1",481.90447342
"107_05905","107059051","10705905102","1","1","040707","2",5,"5",3,"99","05","3",4,110,"6","6","1","1","1","6","6","1","04","1","1","1","6","6","6","1","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","2",3000,"6","6","6","1","6","1","6","1","1","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",34,"2","3","343","3","343","11","02","1","6","1","6","6","6","6","-1","5","-1","-1","-1","-1",1375.3632451
"107_05906","107059061","10705906101","1","1","040707","2",1,"1",1,"02","03","3",3,65,"6","6","6","6","6","6","1","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","1","6","5",1000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",89,"2","1","-1","1","-1","-1","02","3","6","6","1","6","6","6","-1","-1","4","-1","-1","-1",428.97869608
"107_05908","107059081","10705908101","1","1","040707","2",1,"1",1,"01","03","3",6,100,"6","6","6","6","6","6","6","1","03","1","1","1","6","6","6","1","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","2",1500,"1","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",48,"5","1","-1","2","15","43","04","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",404.07220937
"107_05909","107059091","10705909101","1","1","040707","2",2,"2",2,"99","03","3",3,95,"6","6","6","1","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","1","6","2",1500,"6","6","6","1","6","6","6","6","6","1","1","6","6","6","3","-1","-1","-1","6","-1","1","1","2",60,"3","1","-1","2","12","48","02","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",677.05220511
"107_05914","107059141","10705914101","1","1","040707","2",2,"2",2,"07","05","3",4,105,"6","6","6","1","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","6","6",500,"6","6","6","6","6","6","6","6","6","6","1","6","6","6","3","-1","-1","-1","6","-1","6","-1","1",70,"2","1","-1","1","-1","-1","02","3","6","6","1","6","6","1","-1","-1","3","-1","-1","3",235.14823777
"107_05915","107059151","10705915101","1","1","040707","2",1,"1",1,"01","04","3",4,120,"6","6","6","6","6","6","6","3","01","1","1","1","6","6","6","1","1","-1","1","1","1","1","-1","-1","-1","-1","-1","-1","5",2000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",60,"2","1","-1","1","-1","-1","08","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",565.61241609
"107_05920","107059201","10705920102","1","1","040707","2",4,"4",2,"04","05","3",3,120,"6","6","6","6","6","6","6","1","04","1","1","1","1","6","6","1","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","5",1600,"6","6","6","6","1","1","1","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",25,"2","3","343","3","343","6","02","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",318.88177101
"107_05923","107059231","10705923101","1","1","040707","2",2,"2",2,"06","05","3",4,130,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","6","4",1500,"6","6","6","6","6","6","6","6","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",64,"2","1","-1","2","6","40","02","1","6","1","6","6","6","6","-1","4","-1","-1","-1","-1",326.52839948
"107_05927","107059271","10705927102","1","1","040707","2",3,"3",2,"03","05","3",6,110,"6","6","6","6","6","6","6","2","-1","1","1","1","6","6","6","1","1","-1","2","2","0","1","-1","-1","-1","-1","-1","-1","4",600,"6","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",50,"2","1","-1","1","-1","-1","06","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",53.49351145
"107_05930","107059301","10705930101","1","1","040707","2",2,"2",2,"07","04","3",4,120,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","1","6","1","6","5",2000,"6","6","6","6","6","6","6","6","6","6","1","6","6","6","3","-1","-1","-1","6","-1","6","-1","1",75,"2","1","-1","1","-1","-1","07","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",769.9169167
"107_05932","107059321","10705932102","1","1","040707","2",3,"3",3,"05","06","3",5,74,"6","6","6","6","6","6","6","1","03","1","6","1","1","6","6","1","1","-1","2","1","0","1","-1","-1","-1","-1","-1","-1","1",800,"6","6","6","6","1","6","1","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",87,"2","1","-1","2","7","55","02","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",893.67526266
"107_05935","107059351","10705935101","1","1","040707","2",1,"1",1,"01","04","3",3,89,"6","6","6","1","6","6","6","1","04","1","1","6","1","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","1","6","3",1500,"6","6","6","6","1","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",61,"3","1","-1","2","15","58","04","1","1","6","1","6","6","6","4","-1","2","-1","-1","-1",336.11398449
"107_05936","107059361","10705936101","1","1","040707","2",4,"4",3,"11","06","3",5,100,"6","6","6","6","6","6","6","2","-1","1","1","1","6","6","6","1","1","-1","2","1","0","1","-1","-1","-1","-1","-1","-1","4",2000,"6","6","6","6","6","1","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",45,"2","1","-1","2","15","40","05","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",691.52771802
"107_06008","107060081","10706008101","1","1","040707","2",1,"1",1,"01","04","3",2,66,"1","6","1","1","6","6","6","3","02","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","1","1","6","6","6","1","5",1600,"6","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",30,"1","1","-1","1","-1","-1","07","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",711.50843423
"107_06011","107060111","10706011101","1","1","040707","2",5,"5",2,"04","-8","3",3,55,"6","6","1","6","6","6","6","4","03","1","1","6","6","1","6","6","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","1",1300,"1","6","6","6","6","1","1","1","6","6","6","1","6","6","-1","1","-1","-1","6","-1","6","-1","1",35,"2","3","345","3","345","10","02","2","6","6","6","6","1","6","-1","-1","-1","-1","3","-1",1973.3893438
"107_06013","107060131","10706013101","1","1","040707","2",3,"3",3,"99","05","3",3,72,"6","6","6","6","6","6","6","1","03","1","1","6","1","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","1",3000,"6","6","6","1","6","1","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",24,"1","1","-1","1","-1","-1","03","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",458.59082324
"107_06018","107060181","10706018101","1","1","040707","2",3,"3",3,"05","05","3",3,90,"6","6","1","6","6","6","6","1","03","1","1","1","1","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","1",3000,"6","6","6","6","1","6","6","1","1","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",55,"2","1","-1","2","15","15","03","2","6","6","6","6","1","6","-1","-1","-1","-1","3","-1",657.38991994
"107_06020","107060201","10706020101","1","1","040707","2",1,"1",1,"01","04","3",3,68,"6","6","6","1","6","6","6","2","-1","1","1","6","6","6","6","1","6","4","-1","-1","-1","6","6","1","6","6","6","6","3",1200,"6","6","6","6","6","1","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",59,"3","1","-1","2","12","54","02","1","1","6","1","6","6","6","4","-1","2","-1","-1","-1",290.86042618
"107_06021","107060211","10706021101","1","1","040707","2",4,"4",4,"05","06","3",4,70,"6","6","6","6","6","6","6","2","-1","1","1","6","1","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","3",1500,"6","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",53,"2","1","-1","1","-1","-1","02","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",1070.4593641
"107_06022","107060221","10706022101","1","1","040707","2",4,"4",4,"99","05","3",3,60,"6","6","6","6","6","6","6","1","04","1","1","1","6","6","6","1","1","-1","1","1","0","1","-1","-1","-1","-1","-1","-1","2",3000,"1","6","1","6","6","1","1","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",45,"2","3","343","3","343","10","09","9","9","9","9","9","9","9","9","9","9","9","9","9",1058.9772868
"107_06024","107060241","10706024101","1","1","040707","2",4,"4",4,"05","05","3",3,70,"6","6","6","1","6","6","6","1","03","1","1","6","6","6","6","6","1","-1","1","0","0","6","6","1","6","6","6","6","1",2000,"1","6","1","6","1","6","1","1","1","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",48,"2","1","-1","2","15","37","03","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",927.06568588
"107_06025","107060251","10706025101","1","1","040707","2",1,"1",1,"01","02","3",3,70,"6","6","6","1","1","6","6","2","-1","1","1","6","6","1","6","1","6","3","-1","-1","-1","6","6","1","6","6","1","1","1",1000,"6","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",60,"3","1","-1","2","15","42","02","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",336.11398449
"107_06030","107060301","10706030101","1","1","040707","2",5,"5",2,"04","01","3",3,73,"6","6","6","1","6","6","6","1","02","1","1","6","6","6","6","6","6","2","-1","-1","-1","6","1","6","6","1","6","1","2",1000,"6","6","6","6","6","1","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",40,"2","3","228","3","228","12","04","2","6","6","6","6","1","6","-1","-1","-1","-1","2","-1",1276.4677521
"107_06031","107060311","10706031101","1","1","040707","2",4,"4",3,"11","03","3",3,70,"6","6","6","6","6","6","6","1","03","1","1","1","6","6","6","1","1","-1","2","0","0","1","-1","-1","-1","-1","-1","-1","3",2000,"1","6","6","1","6","1","1","1","6","1","6","1","6","6","-1","1","-1","-1","6","-1","6","-1","2",38,"2","3","345","3","345","9","03","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",933.30587576
"107_06034","107060341","10706034101","1","1","040707","2",2,"2",2,"07","04","3",4,72,"6","6","6","1","6","6","6","2","-1","1","1","6","6","6","6","6","6","3","-1","-1","-1","6","6","6","6","6","1","1","4",1500,"6","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",74,"2","1","-1","2","15","41","03","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",235.14823777
"107_06101","107061011","10706101102","1","1","040707","2",3,"3",2,"03","-8","3",6,100,"6","6","1","1","6","6","6","3","03","1","1","1","6","1","6","1","1","-1","0","2","0","1","-1","-1","-1","-1","-1","-1","3",800,"1","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",39,"2","3","126","3","126","6","08","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",943.07655302
"107_06102","107061021","10706102101","1","1","040707","2",2,"2",2,"06","-8","3",4,150,"6","6","6","6","6","6","6","1","03","1","1","1","6","6","6","1","1","-1","1","1","0","1","-1","-1","-1","-1","-1","-1","5",1000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",50,"2","1","-1","1","-1","-1","08","1","1","6","6","6","6","6","-8","-1","-1","-1","-1","-1",478.33497058
"107_06103","107061031","10706103101","1","1","040707","2",1,"1",1,"01","03","3",1,100,"6","6","1","6","6","6","6","3","03","1","1","1","6","6","6","6","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","5",1300,"6","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",23,"1","1","-1","1","-1","-1","05","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",631.51402574
"107_06104","107061041","10706104102","1","1","040707","2",2,"2",2,"06","04","3",3,69,"6","6","6","1","6","6","6","1","02","1","1","6","6","1","6","1","6","1","-1","-1","-1","6","1","6","6","6","6","1","3",1500,"6","6","6","6","6","1","6","1","1","1","6","6","6","6","-1","-1","-1","-1","1","1","6","-1","2",39,"2","1","-1","1","-1","-1","05","1","1","6","6","6","6","6","2","-1","-1","-1","-1","-1",716.4678876
"107_06108","107061081","10706108101","1","1","040707","2",1,"1",1,"02","02","3",4,100,"6","6","1","1","1","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","1","1","2",1000,"1","6","6","6","6","6","6","6","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",78,"3","1","-1","1","-1","-1","04","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",870.88266342
"107_06109","107061091","10706109102","1","1","040707","2",3,"3",3,"05","04","3",2,120,"6","6","6","6","6","6","6","2","-1","1","1","1","6","6","6","1","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","5",2500,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",55,"2","1","-1","1","-1","-1","09","9","9","9","9","9","9","9","9","9","9","9","9","9",585.49166293
"107_06113","107061131","10706113101","1","1","040707","2",3,"3",3,"05","06","3",3,125,"6","6","6","6","6","6","6","1","04","1","1","1","6","1","6","1","1","-1","0","3","0","1","-1","-1","-1","-1","-1","-1","4",3000,"6","6","6","1","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",52,"2","1","-1","2","2","26","07","1","1","6","6","6","6","1","5","-1","-1","-1","-1","4",53.49351145
"107_06115","107061151","10706115101","1","1","040707","2",4,"4",2,"04","06","3",4,120,"6","6","6","6","1","6","6","1","03","1","1","1","6","6","6","1","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","5",2000,"6","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",35,"2","1","-1","1","-1","-1","08","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",53.49351145
"107_06122","107061221","10706122101","1","1","040707","2",1,"1",1,"01","04","3",4,90,"6","6","6","6","6","6","6","1","04","1","1","1","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","3",2000,"6","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",44,"1","1","-1","1","-1","-1","08","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",534.90389616
"107_06123","107061231","10706123101","1","1","040707","2",3,"3",3,"05","02","3",3,100,"6","6","6","1","6","6","6","3","03","1","1","1","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","1",1500,"1","6","6","6","6","1","1","1","1","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",39,"2","2","345","3","345","10","03","1","1","6","6","6","6","6","3","-1","-1","-1","-1","-1",1136.6113304
