vcf	ndvi	leaf	albedo
6.625	0.4996783	11.91304	0.1719015
11.375	0.5611739	13.8913	0.1599375
15.625	0.6031174	15.65217	0.15875
16.4375	0.6031261	16.17391	0.1515625
36.3125	0.6966739	35.43478	0.1398743
18.9375	0.5903783	23.8913	0.1425799
12.4375	0.5486739	13.47826	0.1537232
8.875	0.5194652	11.56522	0.1620038
13.125	0.5758783	14.47826	0.160138
12	0.5831739	14.3913	0.1578458
11.4375	0.5704783	13.32609	0.1627588
20.9375	0.607787	13.91304	0.1570064
22.8125	0.6136957	14.67391	0.1516464
17.9375	0.5867826	13.36957	0.1476756
16.1875	0.5986522	14.47826	0.1460966
29.75	0.6261	16.47826	0.1344474
40	0.6508261	30.41304	0.1258273
48.3125	0.7049652	37.28261	0.1260112
61.9375	0.7157	44.54348	0.1288202
51.0625	0.7286391	46.08696	0.133756
50.3125	0.7684565	45.3913	0.1405631
51.4375	0.7582217	45.6087	0.1333475
31.4375	0.636587	29.43478	0.1381346
23.625	0.6421652	28.34783	0.1383338
19.875	0.5974435	14.73913	0.1441841
23.875	0.629213	15.45652	0.147541
29.5	0.6091826	15.36957	0.1433281
24	0.637287	29.23913	0.1425005
34.875	0.6231565	31.02174	0.1431208
33.375	0.6567478	33.91304	0.1413826
57.875	0.7522739	41.26087	0.141707
41.25	0.6890435	38.6087	0.1487505
8.0625	0.5201392	12.30435	0.1620477
7.5	0.4889391	10.58696	0.1680229
3.9375	0.4682391	9.086957	0.1685446
4	0.4775522	11.8913	0.1701384
6.375	0.4608478	14.54348	0.1693795
10.5625	0.5994695	25.67391	0.1619544
20.5	0.6028478	24.26087	0.1455799
13.875	0.6338913	26.17391	0.1446146
16	0.6254478	26.8913	0.1535732
10.9375	0.5132261	12	0.1627633
14	0.5857652	8.413043	0.1646896
11.3125	0.5596261	11.58696	0.164478
14.9375	0.5368696	11.21739	0.1652748
25.5625	0.6094652	15.78261	0.1589631
21.8125	0.6117	14.93478	0.1540776
22	0.5953956	15.21739	0.1499677
26.875	0.6819522	35.08696	0.1437478
49.875	0.7187739	43.23913	0.1339383
60.125	0.7338783	41.28261	0.1273214
53.25	0.7276609	42	0.1291393
51.6875	0.7475	43.73913	0.1310893
52.375	0.7385	50.19565	0.1301978
47.9375	0.746213	45.45652	0.1331745
58	0.7125739	40.73913	0.1281772
20.25	0.6482391	30.91304	0.1445353
22.75	0.5951913	28.97826	0.1417465
13.375	0.5575696	14.52174	0.1473505
11	0.6196392	16.71739	0.1584366
17.75	0.6304826	17.19565	0.1583226
10.75	0.5681174	14.8913	0.1536545
9.8125	0.5904652	14.93478	0.147125
12.875	0.666	20.30435	0.1489083
47.9375	0.7492391	42.21739	0.1436515
31.75	0.6679739	34.54348	0.1512008
5.25	0.4245739	8.586957	0.1657503
3.5625	0.3677087	6.5	0.1714479
2.5	0.3858348	7.934783	0.1683393
9.125	0.4445044	9.23913	0.1649464
5.9375	0.4657261	14.15217	0.1699286
10.4375	0.4673043	15.1087	0.1659643
6.5625	0.4995174	15.93478	0.1623229
19.0625	0.5432478	18.95652	0.14725
28.125	0.6154609	25.3913	0.1466687
9.3125	0.4862435	11.52174	0.163283
11.375	0.5514609	9.891304	0.1669898
12	0.5338087	13.13043	0.1615735
18.4375	0.6631348	16.80435	0.159829
23.625	0.6865261	17.45652	0.1591824
24.6875	0.6414	16.69565	0.1541829
24.3125	0.6291869	17.65217	0.1488925
21.8125	0.6776869	33.76087	0.1457113
20.6875	0.6839609	38.69565	0.1468544
19.8125	0.67	37.67391	0.1463374
23.125	0.6853565	38.3913	0.1441225
32.0625	0.7153913	42.04348	0.1402469
28.5	0.7249391	45.52174	0.1393042
34.8125	0.7345652	45.06522	0.1369734
53.9375	0.7190739	41.78261	0.130831
19.125	0.6693956	15.32609	0.1470467
21.0625	0.6255261	27.69565	0.1470318
10.375	0.539113	12.58696	0.1535265
11.625	0.5528652	13.41304	0.1575096
13.1875	0.5697522	13.63043	0.1617227
9.9375	0.5230957	12.3913	0.1619375
10.375	0.5542348	14.28261	0.1578864
17.375	0.6527174	19.58696	0.1546744
41.0625	0.7594435	44.04348	0.1466144
49.0625	0.7186739	44.15217	0.1468006
35.1875	0.5069957	12.86957	0.1478782
27.125	0.4435217	9.891304	0.1529548
6.875	0.4498869	12.67391	0.16125
6.75	0.4606913	11.5	0.1643259
3.9375	0.4203304	11.36957	0.1719241
5.375	0.4730348	15.52174	0.1738571
13.125	0.4835739	14.56522	0.1579405
39.25	0.6519348	30.97826	0.1428681
49.0625	0.6222391	31.84783	0.1358368
26.8125	0.4938826	10.28261	0.1450539
9.9375	0.4958087	11.82609	0.1600261
11.375	0.6021783	14.67391	0.1577778
22.25	0.6885304	17.5	0.1538
22.0625	0.7387217	20.3913	0.1524226
19.125	0.6850739	17.47826	0.1507351
26.625	0.6830174	36.54348	0.143131
25.375	0.7013261	18.73913	0.1449888
22	0.6043956	15.52174	0.1511167
14.375	0.5506	13.43478	0.1522005
13.375	0.5752522	14.82609	0.1548651
16.25	0.6306565	16.91304	0.1528528
14.75	0.5980087	28.43478	0.1507806
14	0.6712522	32.21739	0.143721
35.25	0.7131131	42.47826	0.1364948
20.125	0.6207696	16.28261	0.1492803
48.8125	0.6841782	20.5	0.1396173
42.6875	0.702413	22.97826	0.1354732
30.125	0.6263609	15.97826	0.1423164
14.6875	0.5529217	13	0.1503473
14.375	0.5864304	14.1087	0.1565031
14.0625	0.5545	14.1087	0.1532228
11.9375	0.5103652	12.17391	0.1539636
11.375	0.5414304	13.32609	0.1559556
14.0625	0.6579739	36.71739	0.1517879
30.0625	0.7485304	46.80435	0.1478939
52.4375	0.7625695	47.08696	0.1410664
60.625	0.7531565	44.43478	0.1380246
55.3125	0.7215304	40.23913	0.13885
17.125	0.5168522	18.69565	0.1503139
8.625	0.5061739	14.13043	0.1622778
7.625	0.4526217	12.47826	0.1611493
5.5	0.4774783	15.76087	0.1691945
5.625	0.5796304	21.34783	0.1685833
25.125	0.6329696	27.34783	0.1537222
34.125	0.6124652	31.82609	0.1458389
22.6875	0.6029522	25.06522	0.1472556
9.0625	0.6036826	14.04348	0.1581472
18.25	0.6827391	17.3913	0.1549104
27.1875	0.7047392	20.43478	0.1544662
20.9375	0.7131957	21.17391	0.1476993
35.0625	0.6736826	18.71739	0.1404981
33.1875	0.6751043	40.86956	0.1403242
18.6875	0.6560391	17.36957	0.1523536
13.9375	0.6249956	16.95652	0.1550192
17.1875	0.6341565	15.84783	0.1536442
14.375	0.5932217	14.52174	0.1538781
12.5625	0.5669609	23.63043	0.1536211
11.125	0.5812739	21.47826	0.1467478
16.25	0.6689565	35.6087	0.1424766
26	0.6401565	33.91304	0.1416957
42.875	0.6844304	18.08696	0.1401957
38.625	0.7250522	40.47826	0.1411602
46.4375	0.7019305	37.47826	0.1355824
40.125	0.6618522	18.13043	0.1356648
16.375	0.5714261	13.6087	0.1423194
13	0.5666478	13.45652	0.1468667
11.3125	0.5597478	13.67391	0.1536993
12.375	0.5256522	12.86957	0.1575
10.8125	0.510087	11.58696	0.1586083
10.75	0.596813	15.1087	0.1564042
18.3125	0.6965131	21.08696	0.1515591
34.4375	0.7317	42.63044	0.1453864
40.8125	0.7718869	45.13044	0.1405045
38.5	0.7616087	44	0.1421721
35.9375	0.5534522	21.21739	0.145628
23.1875	0.6024696	24.5	0.1519664
21.5625	0.5723	20.97826	0.1468924
15.625	0.5323609	17.45652	0.1513125
17.25	0.5447217	20.23913	0.1512049
11.25	0.575313	25.69565	0.1575833
13.6875	0.6072435	31.47826	0.1582611
12.5625	0.5294521	19.76087	0.155375
9.6875	0.5377087	12.32609	0.1658806
19.625	0.6885478	19.26087	0.1522117
20.8125	0.6988043	19.3913	0.1518291
20.375	0.7288348	19.58696	0.1480743
20.6875	0.7103609	19.80435	0.1499157
19.9375	0.6933304	18.69565	0.1542432
17.6875	0.6676435	17.45652	0.1598243
12.9375	0.6066826	15.30435	0.1559375
12.875	0.5949	11.5	0.1538597
12.0625	0.5900739	13.93478	0.1554663
11.625	0.5378609	13.23913	0.1548511
15.625	0.5462956	20.13043	0.1502804
15.3125	0.6182435	27.58696	0.1427744
13.625	0.633113	32.32609	0.1468289
32.4375	0.749787	25.45652	0.1490893
32.25	0.7223608	24.8913	0.1483146
28.75	0.708513	20.93478	0.1488923
29.0625	0.6907478	19.80435	0.1441571
12.625	0.5697739	12.78261	0.1449977
9.5625	0.5545478	12.65217	0.148325
10.5	0.5682652	12.52174	0.153758
13	0.5339087	11.58696	0.1590792
11.625	0.5460348	13.82609	0.1666833
10.6875	0.6085	15.86957	0.1624639
18.5	0.6168957	17.15217	0.15765
21.375	0.6178522	16.15217	0.1516417
23.25	0.6371478	17.69565	0.1450048
27.25	0.6371	18.34783	0.1461596
36.1875	0.7171565	38.08696	0.1475045
45.625	0.7267696	38.6087	0.1456818
31.125	0.6043391	27.41304	0.1420038
23.4375	0.6280044	29.06522	0.144985
23.0625	0.6568087	33.32609	0.1426206
19.5625	0.5966565	22.95652	0.148309
11.25	0.5621217	22.1087	0.1565446
29.375	0.6586956	30.56522	0.14875
29.5	0.6432261	22.86957	0.1489
11.875	0.5954869	14.58696	0.1556583
13.4375	0.6360348	16.1087	0.1586499
14.0625	0.6540869	15.34783	0.1519013
12.25	0.6469652	14	0.1531213
13.125	0.6796783	15.04348	0.1630798
12.8125	0.6808826	16.13043	0.1646815
14	0.6003783	14.67391	0.159925
11.625	0.5699869	14.47826	0.1575046
21.1875	0.5603957	12.86957	0.1499693
17.0625	0.5956478	14.43478	0.1463031
34.8125	0.6637348	35.69565	0.142406
12.3125	0.6066522	15	0.1555781
9.4375	0.6595696	17.43478	0.1538929
9.5	0.6319565	14.47826	0.1623572
13.6875	0.6582304	14.93478	0.1608636
8.8125	0.4674304	10.32609	0.1566071
11.25	0.5442261	13.02174	0.1505823
10.0625	0.5632696	12.6087	0.1495053
14.3125	0.5760174	14.28261	0.1516042
16.625	0.5687783	13.93478	0.1547596
12.625	0.5507478	13.73913	0.1608528
16.0625	0.5716783	14.69565	0.1583772
13.25	0.5869652	15.26087	0.1541007
17.25	0.6056696	15.41304	0.1503063
15.625	0.5753913	14.63043	0.1537778
18.875	0.6098913	34.95652	0.1509457
35.1875	0.7157304	39.52174	0.1493205
37	0.7053869	39.6087	0.1415303
51.375	0.6921608	40.15217	0.1389347
36.75	0.6186261	31.58696	0.142988
14.8125	0.6102565	26.08696	0.1520208
18.125	0.6155391	26.71739	0.1504042
35.8125	0.7340348	43.47826	0.1450159
27.0625	0.6219565	28.41304	0.1456371
11.375	0.5587739	14.21739	0.1520146
18.625	0.5881174	15.41304	0.1505553
33.5625	0.6163	15.47826	0.1411188
13.9375	0.5742869	15.06522	0.1469745
11.5	0.5694609	14.54348	0.1610165
9.5	0.5818261	15.26087	0.1666429
11.625	0.5816	13.17391	0.1589323
12.875	0.6279	15.58696	0.1545154
41.75	0.6905217	21.28261	0.1409835
22.5625	0.6506565	16.56522	0.137744
22.125	0.6923522	37.08696	0.1397184
13.5625	0.5325609	12.82609	0.1527988
10.1875	0.4966087	11.3913	0.1572182
7.5	0.4224783	6.521739	0.1574848
3.4375	0.4128	6.521739	0.164625
5.5625	0.4739826	10.69565	0.1617573
14.375	0.6043826	27.02174	0.1479118
21.5625	0.5753304	14.28261	0.1442139
32.5625	0.5825522	14.36957	0.138553
18.875	0.5640652	14.52174	0.1467131
30.25	0.6194478	16.45652	0.1482566
21.4375	0.5821	12.73913	0.1489631
17.5625	0.5816478	14.93478	0.1480625
19.125	0.5946739	15.28261	0.1467326
18.5625	0.5228348	12.91304	0.1510938
16.8125	0.5316739	13.23913	0.1536361
29.1875	0.6384739	33.93478	0.1516639
52.375	0.6828739	38.93478	0.1423208
45.375	0.730387	41.97826	0.1432244
19.75	0.6182652	29.93478	0.1465288
15.9375	0.6117218	26.82609	0.151851
43.3125	0.7323261	42	0.1393333
53.5625	0.7643479	46.56522	0.137817
36.625	0.6595478	33.67391	0.1411989
24.25	0.5893695	22.73913	0.1425631
22.9375	0.6536826	31.6087	0.1461493
20.0625	0.6841478	18.28261	0.1492464
11.375	0.5521435	13.26087	0.1541483
14.375	0.5730217	14.78261	0.1576833
12.75	0.5946304	15	0.1560496
12.875	0.587387	15.13043	0.1554054
17.9375	0.6133609	17.41304	0.148774
51.875	0.7200565	21.56522	0.1347788
11.3125	0.5214869	12.95652	0.1530657
8.625	0.5071261	11.54348	0.1600845
6.5	0.4539391	5.934783	0.1624972
2.625	0.3795956	5.847826	0.1685648
9.375	0.5308695	12.17391	0.1609972
17.9375	0.6124218	16.23913	0.1447205
30.875	0.6679304	17.30435	0.1435708
53.875	0.7045826	39.63044	0.1349731
48.8125	0.668487	19.17391	0.1343512
47.6875	0.7108696	23.52174	0.1375042
45.4375	0.6143696	17.3913	0.1405363
39.0625	0.6547522	16.69565	0.1352514
42.5	0.6021826	15.69565	0.1321801
34.9375	0.6074348	25.06522	0.1355179
31.6875	0.6511435	29.04348	0.1376093
49.375	0.7326043	41.32609	0.1388958
53.0625	0.7454565	45.23913	0.1362056
47.9375	0.7274131	41.36956	0.1355149
31.6875	0.6427826	30.95652	0.1418305
35.9375	0.6971826	32.86956	0.140879
37.4375	0.7666348	46.06522	0.1370931
39.9375	0.745913	46.06522	0.1373238
36.1875	0.7070391	37.26087	0.1394413
21.1875	0.6423391	33.80435	0.1473399
18.25	0.5856174	14.6087	0.1526319
13.125	0.5465565	13.91304	0.1566471
12.0625	0.5282435	12.95652	0.1575593
11.625	0.5697696	13.52174	0.1598225
12.5625	0.5641913	15.15217	0.156147
12.4375	0.5800304	15.15217	0.1525909
32.875	0.6291044	35.76087	0.1429015
62.875	0.7223348	42.82609	0.1307051
13.6875	0.5119348	11.91304	0.1430094
9.25	0.4454739	10.47826	0.1558902
4	0.3743826	6.217391	0.1648542
3.5	0.3840522	5.76087	0.1723187
10.3125	0.5849087	14.43478	0.1607847
15.625	0.5935609	15.3913	0.1529528
22.0625	0.6729826	37.19565	0.1471407
49.25	0.7550913	44.8913	0.1444072
55.5625	0.7514783	45.1087	0.1407397
28	0.6993913	39.52174	0.1420149
27.25	0.7268956	39.36956	0.1431002
22.75	0.6719565	33.71739	0.1422887
22.4375	0.6552348	32.28261	0.1445723
20.1875	0.6640478	34.30435	0.1449614
24.8125	0.6991435	38.95652	0.1427114
30.875	0.7418826	43.56522	0.1388404
25.4375	0.7071826	39.65217	0.1332877
37	0.6990522	38.69565	0.1264189
40.8125	0.7076913	39.36956	0.1256964
38.3125	0.7149826	40.04348	0.127609
15.6875	0.5881565	23.28261	0.1393341
10.9375	0.6171261	25.06522	0.1477102
12.4375	0.5821304	24.71739	0.1471028
13.25	0.5654522	23.80435	0.1525
15.875	0.630213	15.78261	0.1506116
13.0625	0.5693174	13.54348	0.1484949
12.125	0.5496739	13.43478	0.154
13.25	0.5296478	12.84783	0.1573079
12.5625	0.566587	13.65217	0.1534151
12.625	0.5530478	12.95652	0.149635
14.5	0.5448174	13.34783	0.1456694
18.4375	0.5202435	13.3913	0.1454564
12.25	0.4001304	6.130435	0.1477516
8.8125	0.4647869	8	0.1562743
19.75	0.5770609	13.65217	0.1534514
18.6875	0.5459608	14.65217	0.1511743
35.3125	0.6561217	32.30435	0.1485227
20.3125	0.6904565	18.1087	0.1558042
25.75	0.7386652	21.15217	0.1542084
19.25	0.6443304	16.06522	0.1504713
20.9375	0.6670696	17.08696	0.1470252
18.375	0.5734304	14.86957	0.1501686
12.4375	0.5285087	14.30435	0.1534132
13.6875	0.5495565	12.86957	0.1524438
14.9375	0.5880174	15.84783	0.148625
19.0625	0.643613	17.13043	0.14405
20.375	0.6603565	18.34783	0.1409542
36.625	0.6705348	34.63044	0.1338798
58.5625	0.7080435	39.13044	0.1279478
56.6875	0.6686696	38.82609	0.1277159
41.4375	0.6071696	25.56522	0.1305756
21.125	0.6080913	15.17391	0.1384628
11.25	0.5617043	24.54348	0.1521644
12.125	0.5691348	15.04348	0.1554685
11.1875	0.5910304	15.02174	0.1553515
13.625	0.6025783	15.65217	0.1551076
12.625	0.5603608	14.78261	0.1534318
12.5	0.5300565	12.67391	0.1518895
9.3125	0.5235783	12.1087	0.1454115
7.125	0.5398	21.65217	0.1300863
13.3125	0.5809348	14.84783	0.14875
24.75	0.6261044	29.15217	0.1420402
15.75	0.5210609	18.34783	0.140649
15.5625	0.5721565	15.06522	0.1472743
38.9375	0.6557478	18.8913	0.1422617
47.5	0.6909696	20.54348	0.1364818
45.9375	0.6818044	34.76087	0.1362772
32.5	0.5977609	15.15217	0.1405208
38.8125	0.6524348	16.54348	0.1453539
19.3125	0.6130869	14.80435	0.1461367
18	0.625087	15.63043	0.1472667
16.9375	0.5522391	13.32609	0.1513972
14.375	0.5522435	13.21739	0.1518542
15.0625	0.5962174	14.86957	0.1508833
22.875	0.6364261	16.13043	0.144
18.5625	0.6587479	17.36957	0.1446818
36.25	0.6730261	32.5	0.1375591
46.25	0.7025608	34.5	0.1322058
62.1875	0.7021348	36.97826	0.1300275
64.3125	0.7011739	38.26087	0.1260917
65.1875	0.7347435	40.04348	0.1305569
35.4375	0.6552087	17.23913	0.1376516
15.5625	0.5654087	14.63043	0.15206
11.1875	0.5753782	11.58696	0.1578212
11.8125	0.5521348	13.32609	0.1614528
13.9375	0.5937261	15.15217	0.1605486
14.3125	0.5847652	14.32609	0.1561651
12.875	0.5587826	12.3913	0.153275
12.75	0.5782261	14.3913	0.1499423
15.4375	0.6114609	14.58696	0.1480339
13.5	0.5286391	13.32609	0.1480236
24.0625	0.6516174	34.36956	0.1472771
46.6875	0.7092261	41.52174	0.1408975
47.8125	0.7380782	43	0.1363526
51.5	0.7254739	40.34783	0.1354317
68.625	0.7240565	34.71739	0.127341
59.25	0.7094434	37.45652	0.1343549
19.1875	0.5817	13.65217	0.1451423
16.6875	0.5921739	14.63043	0.149751
17.8125	0.5953522	14.63043	0.1497708
9.5625	0.5827391	13.21739	0.1483254
19.9375	0.6731261	18.02174	0.1452639
21.4375	0.6285869	18.21739	0.1423856
15.9375	0.6321608	17.45652	0.1508136
48.8125	0.6852826	40.17391	0.1370477
61.875	0.7327695	37.65217	0.1279838
69.8125	0.7350522	42.13044	0.1284183
68.75	0.6928304	39.06522	0.1285594
58.8125	0.7082478	35.95652	0.1311298
34.0625	0.6500565	32.43478	0.1376373
19.6875	0.5747739	14.65217	0.1488118
12	0.5475913	13.65217	0.1564156
13.6875	0.5585479	12.84783	0.1620286
14.625	0.6076	14.52174	0.157601
13.75	0.5751565	21.56522	0.1567475
12.3125	0.5931435	20	0.1545278
25.75	0.6150435	15.06522	0.1468805
23.9375	0.6319783	16.58696	0.1507333
23.4375	0.6432522	30.23913	0.1469667
42.1875	0.7274957	40.02174	0.1421595
52.375	0.7735217	43.80435	0.1366154
59	0.7250609	43.04348	0.1320632
59.4375	0.6960435	39.32609	0.1254423
67.75	0.7030044	38.71739	0.1233724
62.125	0.7496479	39.56522	0.1343927
21.375	0.581813	15.13043	0.1438442
21.125	0.6276739	17.5	0.1501774
18.1875	0.5881957	15.5	0.1488667
20	0.5984957	25.23913	0.1466958
37.375	0.6767913	18.63043	0.143312
28.4375	0.6664478	17.80435	0.1413125
21.5	0.6739304	17	0.1402371
56.5	0.7494261	40.17391	0.1301667
66.5625	0.7514521	39.08696	0.1273614
66.6875	0.7619609	43.67391	0.1272988
73.3125	0.7672739	43.86956	0.1286449
70	0.7491261	41.6087	0.13175
42.4375	0.6485087	17.43478	0.1378125
20.8125	0.5943304	16.63043	0.1441319
16.25	0.5658	12.45652	0.1539006
11.8125	0.544413	14.1087	0.1575705
13.625	0.6042261	15.41304	0.1561833
19.625	0.6356478	16.97826	0.1460531
19	0.5758	15.08696	0.1441818
15.125	0.6025652	14.93478	0.142447
39.625	0.7131957	40.13044	0.1396923
53.9375	0.7164043	41.71739	0.1314179
50.75	0.7407087	40.43478	0.1269793
47.6875	0.6829652	32.67391	0.1245401
43.1875	0.7094522	37.78261	0.1280122
53.5625	0.7342652	40.80435	0.1314705
41.4375	0.6324739	30.6087	0.1371759
38.625	0.6059217	15.84783	0.1389317
29.75	0.5982217	15.28261	0.1430008
35.125	0.6695087	17.17391	0.1436721
47.8125	0.731187	21.71739	0.1422924
34.5625	0.6276217	16.34783	0.1389821
24.6875	0.6655174	16.86957	0.1441296
54.875	0.7653304	42.17391	0.1291301
59.8125	0.748013	42.19565	0.1284208
69.75	0.7793478	44.26087	0.1279176
63.0625	0.7615957	42.28261	0.1285791
58.625	0.735287	42.5	0.1277344
40.3125	0.6042044	27.76087	0.1305286
15.3125	0.5732391	14.91304	0.1400839
16.5625	0.5576217	14.17391	0.1475989
13.4375	0.5377	13.56522	0.1454573
13.5625	0.6122435	15.30435	0.1464674
21.9375	0.6181695	16.54348	0.144612
22.8125	0.6187869	16.32609	0.1422019
22.8125	0.6509522	34.84783	0.1353712
42.625	0.7465087	42.71739	0.1375657
58.5	0.7476913	43.23913	0.1291769
59.1875	0.7472565	37.8913	0.122388
51.5625	0.7437478	42.41304	0.1272721
36.5	0.6922478	39.19565	0.1318488
42.3125	0.715287	42.08696	0.1312777
60.375	0.7326435	41.36956	0.1295543
66	0.7510478	45.02174	0.1282238
72.875	0.712113	37.65217	0.1294013
73	0.7290696	41.84783	0.1313263
75.875	0.7723957	44.04348	0.1307117
75.0625	0.7338957	20.32609	0.1281395
73.0625	0.7234174	35.93478	0.1280593
62.625	0.7007565	41.13044	0.1298024
59.125	0.7414739	42.6087	0.124675
60.8125	0.7415217	43.84783	0.1252773
57.6875	0.7102826	35.63044	0.1222872
63.0625	0.7138044	40.30435	0.1289958
39.8125	0.5907652	15.28261	0.1331464
26.3125	0.5519956	14.58696	0.1420887
20.625	0.5917478	13.82609	0.1489875
26	0.658913	31.95652	0.1426799
23.4375	0.6900434	35.08696	0.1448567
22.375	0.6978565	35.47826	0.1326439
40.5625	0.7051261	41.13044	0.1275819
59.75	0.7324565	39.71739	0.1255881
64.125	0.7606348	39.56522	0.125325
51.25	0.7246826	42	0.1239774
49.8125	0.7319174	42.3913	0.1305823
22.75	0.6987652	40.80435	0.1425201
23.0625	0.7203391	41.82609	0.145651
30.4375	0.7270957	39.26087	0.142171
56.25	0.7504739	42.47826	0.1373948
52.6875	0.7685043	42.54348	0.1370958
63.25	0.7566739	44.28261	0.131971
45.3125	0.7154956	41.52174	0.1343387
53.9375	0.7643608	43.43478	0.1324302
62.9375	0.7430043	41.04348	0.1355203
67.25	0.7706783	46	0.133494
57.6875	0.7457218	44.06522	0.1282464
54.75	0.7170652	40.47826	0.1264157
52.25	0.7267435	34.93478	0.1314984
43.4375	0.6638783	19.06522	0.1366292
28.5625	0.6144565	14.95652	0.147724
19.4375	0.5853956	13.19565	0.1482803
45.4375	0.6946652	38.36956	0.1359091
41.625	0.7127391	40.45652	0.1379009
30.5625	0.6597826	34.06522	0.1353111
43.8125	0.7481652	39.32609	0.1300833
58.3125	0.7308826	38.02174	0.1301923
58.875	0.7510217	38.76087	0.1311456
39.875	0.6973826	39.1087	0.1367488
30.5625	0.7056609	40.54348	0.1399345
30.625	0.6694087	18.36957	0.1380247
21.4375	0.6400566	16.76087	0.1427564
17.75	0.6486652	18.1087	0.1512132
21.875	0.7231739	21.95652	0.1531596
38.9375	0.7426174	22.86957	0.1406515
34.25	0.7152913	37.58696	0.1407123
25.375	0.6731696	18.13043	0.1428522
19.75	0.6703739	33.80435	0.1398713
28.0625	0.7251565	39.82609	0.1362027
66.25	0.7570826	40.80435	0.1346073
48.625	0.7553087	43.04348	0.1284292
51.8125	0.7287609	43.19565	0.1354145
54.625	0.7123652	40.1087	0.138221
50.6875	0.7151435	43	0.1414472
35.625	0.7109131	40.23913	0.1368631
21.8125	0.7057695	36.82609	0.1409397
21.25	0.7244435	39.97826	0.1408204
48.5625	0.7335435	41.65217	0.1373487
58.9375	0.7104043	38.19565	0.1317512
54.5	0.7291217	40.80435	0.1317464
37.9375	0.7182522	41.30435	0.135
55.0625	0.729587	41.93478	0.1354833
63.9375	0.7591913	41.5	0.1325597
49.375	0.671613	17.71739	0.1340308
17.875	0.5790348	13.06522	0.1471264
15.1875	0.5713696	14.58696	0.1549129
28.1875	0.6730565	18.67391	0.1482999
36.0625	0.6724218	17.54348	0.1398202
30.375	0.6786304	19.65217	0.1404375
18.4375	0.6348131	15.97826	0.1418548
32.9375	0.7222522	37.32609	0.139214
55.3125	0.7248652	41.28261	0.1299844
55.625	0.7439478	40.15217	0.125261
58.9375	0.7605	42.04348	0.1315249
54.4375	0.7761956	45.23913	0.1378883
46.1875	0.7377695	23.58696	0.1438195
27.8125	0.6968174	38.15217	0.1462759
25.3125	0.5491739	12.3913	0.1445612
8.875	0.6290913	30.43478	0.1508218
27.8125	0.7248217	41	0.1453393
44.4375	0.7420261	41.02174	0.1413887
36.1875	0.7412304	44.08696	0.1410261
43.1875	0.7400826	44.86956	0.1349984
55.3125	0.7430956	45.95652	0.1294917
59.5	0.7672565	42.69565	0.1261104
40.3125	0.6693913	33.52174	0.1299838
15.4375	0.5291218	12.43478	0.1527493
11.4375	0.5659435	12	0.1613361
42.1875	0.6824479	35.34783	0.145725
35.6875	0.6597217	17.30435	0.1390889
23.375	0.6200044	16.43478	0.1424652
23.0625	0.6235695	15.86957	0.1456571
43.125	0.6951131	38.82609	0.1386917
65.5	0.7526174	40.5	0.1262575
61.6875	0.7550305	40.6087	0.1282435
48.4375	0.732213	42.17391	0.132567
27	0.7303	43.06522	0.1423259
19.375	0.6331217	17.32609	0.1416454
18.5	0.5366696	13.08696	0.1474811
19.4375	0.6085696	15.45652	0.1490132
12.5	0.6784522	37.86956	0.1458478
